Latitude,Longitude,Price_INR,Locality,SuperBuiltUpArea_sqft
19.067367,72.775416,39940000,Thane West,2729
19.291584,72.798442,12830000,Powai,827
22.497336,88.417685,12670000,New Town,1742
22.507458,88.483777,29360000,Rajarhat,3591
19.041026,72.816529,10010000,Goregaon East,759
23.118332,72.40961,12610000,Bodakdev,2657
23.123471,72.426987,15570000,Satellite,2538
19.20923,72.885318,10850000,Thane West,689
22.641868,88.438648,11840000,Jadavpur,1736
22.6007,88.480373,13160000,Behala,2137
13.033366,80.25453,20100000,T Nagar,2608
17.516093,78.425984,18840000,Gachibowli,2751
17.466214,78.587983,16210000,Gachibowli,1765
22.520752,88.417206,3470000,Rajarhat,522
22.98651,72.416617,9420000,Thaltej,1849
12.997714,80.253878,28430000,OMR,2536
28.489373,76.997907,18910000,Ghaziabad-Indirapuram,2354
18.597114,73.765497,28520000,Aundh,2860
17.266644,78.355631,23310000,Kondapur,2289
22.606974,88.433971,8160000,Jadavpur,996
13.037111,77.685057,16720000,Whitefield,1843
18.58888,73.775064,3630000,Baner,497
18.551825,73.913695,13050000,Kharadi,1342
12.970316,80.173095,14890000,OMR,1602
13.092639,80.162541,16510000,Velachery,1790
13.019829,80.187593,10320000,Velachery,1115
23.111556,72.548308,8110000,Prahlad Nagar,1775
13.085282,80.262556,27490000,Porur,2817
22.525071,88.498205,14020000,Tollygunge,2259
28.348176,77.449795,33690000,Noida-Sector 62,3561
22.47803,88.303992,11810000,Tollygunge,1515
19.084621,72.79222,18990000,Thane West,1160
17.328453,78.553618,16390000,Jubilee Hills,1936
18.569075,73.914664,69670000,Hinjawadi,5765
18.492275,73.920708,18160000,Viman Nagar,2458
12.933283,77.674848,3170000,Whitefield,453
17.501842,78.493726,16520000,Madhapur,1999
22.936914,72.649858,3000000,Prahlad Nagar,751
22.458082,88.455639,19430000,Tollygunge,2377
12.956995,80.240589,10710000,Sholinganallur,1211
23.060293,72.453845,12340000,Vastrapur,2430
18.938957,72.934104,18080000,Powai,1060
28.454612,77.298549,11190000,Ghaziabad-Indirapuram,1112
12.804969,77.710138,17480000,Yelahanka,1900
23.092366,72.623166,2400000,Vastrapur,574
18.569132,73.845967,6460000,Aundh,733
28.677935,77.436323,19480000,Gurugram-DLF Phase 3,1839
13.123602,77.79318,9830000,Sarjapur Road,1222
22.492162,88.454723,8270000,Rajarhat,1003
19.163049,72.937375,33070000,Andheri West,2287
22.481033,88.30693,10570000,Tollygunge,1109
12.979655,77.772102,20480000,Whitefield,2171
28.545982,77.202397,12280000,Ghaziabad-Indirapuram,1396
18.507299,73.80926,13080000,Kothrud,1466
13.089082,80.303527,17070000,OMR,1737
13.136158,77.778882,13340000,Banashankari,1465
17.480477,78.598541,12140000,Gachibowli,1399
12.964237,80.327471,16770000,Sholinganallur,2247
17.423347,78.385159,11340000,Banjara Hills,1623
28.391791,77.211852,30600000,Faridabad-Sector 21,3025
13.124112,77.509597,7830000,Koramangala,889
13.111129,77.721204,18310000,Yelahanka,1985
19.259003,72.906906,31760000,Thane West,1966
13.053978,80.200119,15500000,OMR,1700
18.934218,72.857647,22210000,Navi Mumbai-Kharghar,1498
13.11989,80.218001,24870000,Velachery,3104
18.551202,73.788628,14670000,Wakad,1701
12.846889,77.710683,4820000,HSR Layout,633
18.923984,72.914384,42650000,Vile Parle,2725
28.693714,76.953589,11350000,Ghaziabad-Indirapuram,1252
19.069831,72.904384,19700000,Navi Mumbai-Kharghar,1241
28.742454,77.167271,11890000,Noida-Sector 76,1174
13.144182,77.606255,66570000,Koramangala,5691
28.581695,77.290132,13470000,Noida-Sector 62,1514
22.479637,88.3027,10200000,Tollygunge,1161
17.434305,78.426938,18910000,Madhapur,2501
17.526915,78.36023,15770000,Kondapur,1735
18.458202,73.918044,20040000,Baner,2103
28.519626,76.977493,17750000,Noida-Sector 76,1975
18.507736,73.930024,16150000,Aundh,1715
18.562063,73.918883,22820000,Aundh,2684
13.058444,80.322005,9640000,Velachery,1162
19.155725,72.912333,47650000,Bandra West,2694
17.392423,78.408718,6970000,Kondapur,794
19.029622,72.870548,58740000,Thane West,2715
18.625224,73.903641,10770000,Hinjawadi,1426
18.489552,73.874047,14280000,Kharadi,1816
28.433607,77.386032,4530000,Gurugram-DLF Phase 3,570
22.603872,88.347433,16280000,Jadavpur,2282
23.04047,72.434948,14780000,Bodakdev,2638
28.575132,77.223457,7010000,Noida-Sector 76,770
22.498929,88.44375,7860000,Behala,997
12.910157,80.334068,7550000,Sholinganallur,783
19.175897,72.783808,37470000,Bandra West,2258
17.377199,78.322293,12870000,Kukatpally,1722
28.694766,77.022594,56200000,Faridabad-Sector 21,5085
28.736129,77.101481,17510000,Gurugram-DLF Phase 3,1694
17.400865,78.421946,26710000,Kukatpally,2350
13.193486,80.206374,23460000,T Nagar,2866
18.624585,73.886285,23130000,Hinjawadi,1937
18.550625,73.915647,13970000,Kharadi,1587
18.561656,73.754266,24960000,Wakad,2981
17.307244,78.492991,3770000,Kukatpally,548
28.722761,77.010659,18720000,Dwarka,1915
18.562481,73.919531,24650000,Viman Nagar,2701
13.186447,80.2632,8470000,Porur,828
13.151395,80.158662,24220000,Porur,2725
13.135288,77.788507,17870000,Sarjapur Road,2043
28.632278,77.132273,18170000,Noida-Sector 76,2482
19.286641,72.899045,9210000,Goregaon East,579
12.894865,77.543518,4380000,Koramangala,575
18.622888,73.839168,17120000,Kothrud,2000
13.046524,77.792748,47390000,HSR Layout,5058
12.891692,77.566238,25220000,Marathahalli,2439
12.991798,77.696001,6670000,Yelahanka,768
12.843068,77.686981,6730000,Koramangala,701
23.072615,72.682206,6260000,Prahlad Nagar,1088
22.620788,88.322967,4160000,Rajarhat,644
12.900549,77.501438,8680000,Indiranagar,981
13.179856,80.220163,31440000,Anna Nagar,3269
23.084216,72.614281,14710000,Bopal,3513
13.17283,80.294248,8830000,Sholinganallur,917
19.077349,72.930427,13310000,Thane West,737
22.462053,88.313668,19360000,Behala,2627
18.94408,72.773014,16040000,Goregaon East,942
19.090632,72.751391,79710000,Powai,3765
19.012733,72.936476,10970000,Bandra West,729
18.478346,73.782051,21350000,Baner,2452
18.462679,73.907805,23690000,Kothrud,2771
18.608899,73.86666,4420000,Kharadi,566
12.936292,77.592559,9530000,Indiranagar,1066
12.914869,80.226736,38600000,Porur,4309
19.082344,72.824435,42460000,Bandra West,2638
12.927236,80.310231,28470000,OMR,2724
18.551323,73.857131,25920000,Aundh,2527
28.511297,77.310206,10730000,Noida-Sector 62,1443
22.560493,88.388492,32310000,Salt Lake,3156
19.112076,72.887972,28010000,Powai,1713
22.566514,88.306874,5070000,Rajarhat,769
28.706504,77.366033,8010000,Gurugram-DLF Phase 3,886
18.468981,73.899241,4700000,Aundh,618
22.612526,88.326419,6790000,Salt Lake,762
19.006558,72.858908,36090000,Mulund,2098
12.916581,80.253519,14650000,Porur,1765
13.013677,80.187793,23680000,Porur,2661
17.469481,78.472668,13910000,Kukatpally,1425
13.079652,80.262338,16740000,OMR,1739
18.505507,73.80831,32570000,Baner,4165
17.369176,78.493586,22990000,Manikonda,2739
23.138854,72.48367,3200000,Bodakdev,673
18.620507,73.775985,22750000,Baner,2709
13.187247,80.244641,13930000,Anna Nagar,1691
22.99297,72.618299,8070000,Maninagar,1725
28.37887,77.345762,60320000,Gurugram-Sector 56,6009
17.480835,78.301033,11830000,Madhapur,1529
22.484065,88.402521,12570000,Jadavpur,1595
18.573868,73.849141,6360000,Wakad,801
22.611256,88.344082,17830000,New Town,2476
23.026639,72.422352,7510000,Bopal,1738
19.020495,72.92209,61340000,Mulund,2855
12.878826,77.661467,6050000,HSR Layout,746
17.495307,78.598761,18190000,Banjara Hills,2312
13.05055,80.255612,22890000,Velachery,2318
13.190326,80.284171,5700000,OMR,722
12.885099,77.483736,28450000,Yelahanka,3238
18.937906,72.764046,96060000,Thane West,6114
13.022665,80.290418,10120000,T Nagar,1142
13.089239,80.250406,29610000,Adyar,3538
19.005202,72.902947,39670000,Navi Mumbai-Kharghar,2462
17.34518,78.492893,11370000,Kondapur,1708
22.951908,72.402461,3000000,Prahlad Nagar,636
18.614914,73.790055,15490000,Baner,1645
17.38455,78.3762,11390000,Gachibowli,1578
18.505944,73.822246,15800000,Hinjawadi,1954
22.623359,88.482796,11620000,Behala,1577
17.528923,78.390986,4970000,Kondapur,612
28.639359,77.078076,9710000,Gurugram-Sector 56,1092
22.584778,88.472078,7840000,New Town,856
28.620324,77.308228,36280000,Gurugram-DLF Phase 3,3394
22.980158,72.431867,13670000,Bodakdev,2590
22.975347,72.52664,4610000,Thaltej,968
22.565732,88.309583,13660000,Jadavpur,1854
19.031922,72.787113,21670000,Powai,1261
18.965042,72.829696,12800000,Powai,890
13.052273,80.278645,13800000,Sholinganallur,1527
18.574135,73.891932,18370000,Kharadi,2434
22.968429,72.555558,2750000,Bopal,711
18.460969,73.857391,7710000,Wakad,861
23.052966,72.424177,9850000,Bopal,2090
28.681398,76.987397,7470000,Ghaziabad-Indirapuram,834
13.021088,77.712325,19280000,HSR Layout,1911
22.574015,88.485577,11090000,Jadavpur,1433
19.292796,72.907542,16230000,Powai,1098
28.545218,77.352093,12050000,Gurugram-DLF Phase 3,1377
22.582781,88.398165,3040000,Rajarhat,466
28.336058,76.911738,18490000,Ghaziabad-Indirapuram,2389
22.989082,72.447629,5500000,Bodakdev,1120
19.201437,72.908687,60570000,Andheri West,3691
12.935403,80.285251,16190000,Velachery,1828
22.526647,88.440505,13920000,Salt Lake,1582
13.087583,80.220897,43470000,T Nagar,3945
12.983446,77.661951,15160000,Whitefield,1703
28.661025,76.903777,19530000,Gurugram-DLF Phase 3,2101
12.967336,80.324034,8330000,Adyar,978
22.466885,88.388894,7920000,Salt Lake,1108
13.123623,80.329385,10490000,Adyar,1239
28.404376,77.471906,14280000,Gurugram-Sector 56,1988
12.995397,80.279903,21860000,Anna Nagar,2727
17.513385,78.363573,16930000,Madhapur,2387
17.319773,78.389485,22740000,Gachibowli,3210
18.501953,73.787427,13420000,Kothrud,1454
12.934326,77.4521,4050000,Koramangala,476
22.470831,88.458796,18790000,New Town,2253
19.049107,72.780646,52100000,Powai,2596
28.795256,77.014785,13030000,Noida-Sector 62,1527
12.924562,80.256195,29230000,Adyar,3395
12.948993,77.784467,3660000,Electronic City,449
22.931658,72.652753,6520000,Prahlad Nagar,1628
12.860934,77.575297,23490000,Yelahanka,2334
13.146884,80.339154,14820000,Sholinganallur,1843
22.921579,72.488442,12200000,Bodakdev,2204
28.692257,76.954572,26900000,Ghaziabad-Indirapuram,3175
28.721912,77.230154,21340000,Gurugram-Sector 56,2373
18.505199,73.771166,28750000,Hinjawadi,2444
13.136373,80.315027,16760000,OMR,1744
22.987609,72.474825,5560000,Prahlad Nagar,1175
28.420923,77.321019,6600000,Gurugram-DLF Phase 3,779
19.120048,72.804193,24820000,Thane West,1393
22.639243,88.48118,26500000,Behala,2921
17.302355,78.333251,29620000,Gachibowli,2670
17.430222,78.586019,24650000,Manikonda,2861
17.321057,78.559303,15930000,Gachibowli,2136
18.506059,73.798988,33860000,Viman Nagar,3327
22.579538,88.372739,17970000,Rajarhat,2490
12.955006,77.605105,7670000,Banashankari,842
22.901715,72.420365,17590000,Bopal,3556
13.01139,80.218361,12010000,Anna Nagar,1346
22.479328,88.318304,38240000,Jadavpur,4782
22.455524,88.460307,8020000,Jadavpur,1057
18.584562,73.794839,35690000,Viman Nagar,3642
18.615621,73.947778,20570000,Viman Nagar,2710
13.097657,80.202643,14360000,Anna Nagar,1492
17.283043,78.486041,14970000,Kondapur,1952
23.002212,72.469437,12670000,Maninagar,2036
18.638011,73.755408,21240000,Baner,2303
18.501878,73.872708,18100000,Kothrud,2128
23.00736,72.506805,7990000,Bopal,1372
13.044478,77.768716,11080000,Whitefield,1066
13.196215,80.200398,51690000,Sholinganallur,5484
18.53325,73.942267,5380000,Wakad,761
22.937725,72.52294,10010000,Thaltej,1864
22.560199,88.404422,5810000,Tollygunge,850
28.382144,77.198949,12830000,Noida-Sector 76,1202
13.03345,80.151927,16360000,Porur,2181
17.271033,78.547802,15380000,Kukatpally,1862
22.51419,88.325773,10070000,Behala,1272
18.493327,73.9196,9430000,Wakad,1039
23.066716,72.632242,9650000,Bodakdev,2142
13.052978,80.210628,30840000,Sholinganallur,3558
17.339316,78.597541,12310000,Jubilee Hills,1399
22.499329,88.357701,17630000,Behala,2641
28.495194,77.176678,8810000,Noida-Sector 62,909
28.440057,77.05203,14810000,Dwarka,1671
12.839909,77.59781,5560000,HSR Layout,657
13.008877,77.667837,13230000,Marathahalli,1478
22.608593,88.405699,13820000,Behala,1759
13.132809,80.271581,6400000,Sholinganallur,734
22.643509,88.372858,8630000,Salt Lake,1207
17.302172,78.327865,19140000,Kondapur,2638
12.936243,80.175837,5720000,Porur,686
23.129674,72.462496,8520000,Prahlad Nagar,1519
23.089816,72.485481,7460000,Maninagar,1374
22.571504,88.305053,29440000,Behala,3380
19.252751,72.812755,42560000,Navi Mumbai-Kharghar,2550
12.813588,77.734058,42780000,Electronic City,3765
17.432729,78.544474,4040000,Banjara Hills,558
23.136248,72.430912,15230000,Satellite,2622
17.414496,78.539026,12090000,Jubilee Hills,1658
13.049535,80.223009,10000000,T Nagar,1109
17.308978,78.478708,23440000,Manikonda,3590
12.904644,77.602001,10190000,Sarjapur Road,1165
12.953202,77.518474,22730000,Yelahanka,2476
28.379477,76.951337,27580000,Gurugram-Sector 56,2647
18.903796,72.925454,33800000,Powai,1540
22.563933,88.374268,37430000,New Town,3646
22.579516,88.454875,19320000,Rajarhat,2652
28.54748,77.367173,3790000,Gurugram-Sector 56,542
22.4568,88.487447,19780000,Jadavpur,2616
13.085754,80.18018,27750000,Velachery,2922
22.503761,88.34368,16480000,Jadavpur,2006
17.459826,78.443812,13400000,Jubilee Hills,1518
18.591155,73.816895,17480000,Hinjawadi,1561
28.693407,77.342842,25240000,Ghaziabad-Indirapuram,2704
17.459227,78.552081,8140000,Jubilee Hills,1027
13.080894,77.569693,9800000,Yelahanka,1181
28.688013,77.177649,9670000,Dwarka,1175
17.369614,78.388178,6460000,Banjara Hills,784
22.560557,88.310577,18080000,Rajarhat,2114
17.438235,78.361644,9360000,Madhapur,1275
13.003482,80.311138,9820000,Porur,1206
17.333943,78.426979,10560000,Gachibowli,1487
17.328888,78.418355,47690000,Jubilee Hills,5399
19.155252,72.77805,31410000,Mulund,1847
18.467486,73.932148,19640000,Kharadi,2325
18.580095,73.893759,30420000,Hinjawadi,3690
22.949614,72.444435,11010000,Bopal,2466
17.4606,78.496073,12010000,Kukatpally,1672
19.242084,72.925388,38200000,Andheri West,2220
22.998838,72.443866,9650000,Prahlad Nagar,2175
17.252297,78.380089,18910000,Gachibowli,2094
22.971948,72.598926,5520000,Bopal,1140
17.484491,78.372252,11430000,Manikonda,1390
18.459955,73.813514,15400000,Wakad,1590
23.010087,72.697138,3180000,Bopal,547
18.979251,72.949512,27030000,Powai,2104
12.927524,77.591174,10310000,HSR Layout,966
28.525904,77.434436,6280000,Ghaziabad-Indirapuram,709
19.065598,72.78283,23350000,Goregaon East,1630
22.548352,88.316746,8160000,Tollygunge,1045
17.525648,78.363454,22550000,Madhapur,3040
17.522885,78.305894,11440000,Manikonda,1575
28.372822,77.295171,10910000,Faridabad-Sector 21,1364
17.316691,78.49906,27830000,Kukatpally,3357
12.902839,80.312263,19350000,T Nagar,2127
12.836214,77.608862,25040000,Koramangala,2960
13.049639,80.236295,10100000,Anna Nagar,1162
13.055248,80.210848,26820000,T Nagar,3514
22.995343,72.484053,3150000,Maninagar,671
12.887442,77.53283,10800000,Hebbal,1182
12.986111,80.255981,23110000,Velachery,2329
19.266033,72.864919,21080000,Mulund,1590
13.072689,77.648447,44850000,Sarjapur Road,3693
17.250549,78.455941,14150000,Manikonda,1836
28.380819,77.38759,14240000,Ghaziabad-Indirapuram,1598
18.623985,73.860781,35510000,Wakad,3949
18.593034,73.892163,9660000,Hinjawadi,1129
13.082229,77.711083,26250000,Whitefield,2615
22.908239,72.411906,7790000,Bodakdev,1527
22.970401,72.483812,2520000,Vastrapur,580
13.02347,77.556177,10330000,Koramangala,1046
19.234793,72.922399,13190000,Goregaon East,830
22.496518,88.437017,32050000,Rajarhat,3251
17.481039,78.573844,11600000,Kukatpally,1330
22.501169,88.335843,13390000,Rajarhat,1695
22.491234,88.316171,22960000,Behala,2604
23.108264,72.501867,5680000,Satellite,1217
13.02955,77.518375,19490000,Yelahanka,2254
22.462447,88.336333,12710000,New Town,1655
18.960293,72.804878,35190000,Goregaon East,1988
28.674737,77.138831,27010000,Gurugram-Sector 56,2516
19.272784,72.915915,79500000,Bandra West,3975
28.692985,77.470583,6190000,Ghaziabad-Indirapuram,694
17.315641,78.305035,17210000,Kondapur,2670
13.195506,80.15052,14400000,T Nagar,1675
12.975156,80.212583,7520000,Sholinganallur,998
17.404309,78.594254,32900000,Kukatpally,3497
13.057604,80.241715,31030000,Velachery,2795
19.078971,72.942528,44720000,Powai,2524
13.054175,80.327547,16620000,Adyar,1745
28.634841,77.312883,44660000,Ghaziabad-Indirapuram,4181
18.913206,72.823684,19560000,Navi Mumbai-Kharghar,1007
22.938698,72.515228,6690000,Bopal,1450
19.064883,72.843595,21140000,Navi Mumbai-Kharghar,1467
23.099447,72.544297,14730000,Vastrapur,2463
18.51913,73.868624,18900000,Baner,2215
22.474187,88.427224,4560000,Rajarhat,732
12.965518,80.228304,35090000,Anna Nagar,3742
12.806958,77.531583,13050000,Sarjapur Road,1704
17.506709,78.519078,13500000,Manikonda,1717
19.110577,72.873277,41250000,Vile Parle,2748
17.448556,78.55515,3810000,Kukatpally,515
22.450029,88.438777,25480000,Behala,2798
17.42855,78.517505,8430000,Kondapur,1002
22.621806,88.460526,4780000,New Town,710
23.059461,72.456817,31290000,Satellite,6067
23.08561,72.444562,9290000,Bopal,1707
13.080711,77.774498,12010000,Hebbal,1376
18.940115,72.90402,14830000,Powai,878
12.842365,77.529569,10880000,Banashankari,1298
28.719288,77.166159,9670000,Faridabad-Sector 21,1035
18.461816,73.881879,10210000,Baner,1161
18.450478,73.757711,43800000,Kharadi,3921
13.07814,80.186702,12660000,Anna Nagar,1690
22.497393,88.493088,10870000,Tollygunge,1541
17.361822,78.424475,13360000,Kukatpally,1287
28.352528,77.279468,15530000,Noida-Sector 62,1595
17.268413,78.540465,25840000,Kondapur,3498
17.448985,78.558395,13000000,Kondapur,1709
22.592467,88.437867,10810000,New Town,1570
22.538965,88.353399,8390000,Behala,1162
22.484703,88.466549,13160000,Behala,1664
23.074493,72.563698,13440000,Satellite,2166
19.16665,72.872858,20140000,Mulund,1224
28.642034,77.353511,12440000,Faridabad-Sector 21,1293
18.499017,73.826047,12480000,Hinjawadi,1348
28.571449,76.960507,26730000,Gurugram-DLF Phase 3,3123
12.975422,80.25827,10070000,Porur,1090
23.069869,72.477509,9740000,Bodakdev,1810
19.288819,72.904876,35290000,Thane West,2789
18.523285,73.864727,23640000,Baner,3371
28.55622,77.205013,27820000,Ghaziabad-Indirapuram,3215
18.501903,73.817236,21380000,Baner,3129
22.943407,72.694288,11870000,Bopal,2496
22.61936,88.445834,6580000,Rajarhat,925
13.110094,77.552232,16720000,Electronic City,1564
13.007427,77.739671,48370000,HSR Layout,4031
18.950731,72.761071,26160000,Bandra West,1396
28.334715,77.227493,7390000,Ghaziabad-Indirapuram,904
28.392444,76.944677,27070000,Faridabad-Sector 21,3082
17.335153,78.439664,20590000,Gachibowli,2243
28.72453,77.137638,18960000,Gurugram-DLF Phase 3,2062
23.120168,72.652541,6260000,Maninagar,1201
23.062442,72.517801,9020000,Satellite,1723
18.560543,73.921002,15720000,Kothrud,1948
12.836207,77.731647,4360000,Electronic City,455
19.080075,72.805321,14640000,Navi Mumbai-Kharghar,1129
18.648758,73.839484,16560000,Baner,1867
12.988609,77.543496,3440000,Marathahalli,473
13.130922,80.226683,9380000,Adyar,1048
17.277551,78.533142,13350000,Madhapur,1564
18.915741,72.817596,52980000,Andheri West,3153
23.1472,72.476239,8120000,Bopal,1623
18.525291,73.875567,9760000,Aundh,1270
22.483967,88.480136,32710000,Behala,3205
12.973666,77.471599,11190000,Indiranagar,1127
13.080618,77.569444,10080000,HSR Layout,1042
28.365152,76.932189,14400000,Faridabad-Sector 21,1542
28.79254,77.001808,22930000,Noida-Sector 76,2376
13.019366,80.276604,4100000,Anna Nagar,569
23.098346,72.659569,17150000,Thaltej,3018
17.53235,78.447508,21010000,Madhapur,2873
18.509118,73.949892,26890000,Hinjawadi,3157
